"reg_idx","M","Rrup","Vs30","Ztor","FS","-1","0.","0.01","0.02","0.03","0.05","0.075","0.1","0.15","0.2","0.25","0.3","0.4","0.5","0.75","1.","1.5","2.","3.","4.","5.","7.5","10."
6,4.,10.,400.,10,0,0.2261638683905265,0.3279068986887627,0.3359865063568104,0.3317048651401846,0.31999873948784635,0.34382668532298477,0.31449219517466703,0.3497344311143329,0.3336917617644627,0.31923149765883774,0.3279456339954699,0.3165562656267739,0.2881195238598198,0.2688896312958981,0.2880099755257838,0.26030882896476404,0.29642638027882906,0.27851635415807624,0.27590637048277555,0.2972235675100129,0.30803702741784766,0.30289098465361897,0.3033253319782134
6,4.,15.848931924611133,400.,10,0,0.2223634357133995,0.3245190115986821,0.3329071790552112,0.3286767051713778,0.3175096757058156,0.34065451370769234,0.3101598533267913,0.3467778228222826,0.3299008028278694,0.3171763883470307,0.3246737801939577,0.3133782145297922,0.28440404068393754,0.26469316976359564,0.2841401134639274,0.2564452639550681,0.29263622987850885,0.27486543091477583,0.27203183975932976,0.2921089086936901,0.30462406762543404,0.2982988357193604,0.2989784727733485
6,4.,25.118864315095795,400.,10,0,0.21914394978826446,0.3216439867471015,0.33053564509878175,0.32606329354354563,0.31557427449824627,0.33817603261794665,0.3064229161883895,0.3444225483282002,0.3268127343732801,0.3158656422716205,0.3218376753792326,0.31075489249190563,0.2812065401390962,0.26103060512607834,0.2808018746998308,0.25310250509074933,0.2894486291150545,0.271842502120359,0.2688108652457168,0.2875095832425138,0.3016731047127282,0.2940671004550971,0.2950820589871459
6,4.,39.810717055349734,400.,10,0,0.2167259002043394,0.3194320957983888,0.328934205984992,0.32397450293167057,0.3142579415747732,0.33646061063825655,0.3034458034606164,0.3427939323748713,0.3245266269041043,0.31535053274143793,0.3195058793440467,0.3087799579730346,0.2786753154001707,0.25814165595761385,0.27823668687306696,0.2504683694076849,0.28705885769354783,0.26964480408314834,0.26645796902720104,0.2836798685142677,0.29936374860986864,0.2904642030708071,0.29182508878220464
6,4.,63.09573444801933,400.,10,0,0.21526476409510617,0.3179459052602688,0.32807407436367136,0.3224486672260813,0.31354542805783503,0.3354721952890317,0.3012965011789292,0.34193744316953484,0.3230180114890878,0.3155684164555071,0.3176687015561692,0.30742966869703253,0.276861769425252,0.2561748525534472,0.2766256119618708,0.24866126227855884,0.2855771368277702,0.26838351583185444,0.26511096408128443,0.28078280929690785,0.29779689470267046,0.2876933756845143,0.2893210715430756
6,4.,100.,400.,10,0,0.21483419020124178,0.31713032912459127,0.32780773715631345,0.321426428080771,0.3133087153379389,0.3350403801664319,0.2999225507722313,0.3417932858181316,0.3221076201962864,0.3163105784104683,0.3162143034088439,0.3065308373975483,0.2756985159044427,0.2551735859178156,0.27609353342355825,0.24773167561253315,0.28503253366256354,0.26808798206088724,0.2648355567338328,0.27888133499317125,0.29698698320811645,0.28588253429717153,0.2876010753169947
6,4.,158.48931924611142,400.,10,0,0.2154736364261327,0.31683556610781927,0.32788261288463216,0.32077347383675286,0.31332096545907,0.3348764862897634,0.2992045257089478,0.3422357162950051,0.3214897818023553,0.31724249983862945,0.3149565134842695,0.30578279970477074,0.2750359332093519,0.2551336601795279,0.27678310066443496,0.2477279057192489,0.2854344538608406,0.2687681342132219,0.2656811507333837,0.2779736438970997,0.2968931844291565,0.2851209603476369,0.28664137006660395
6,4.,251.18864315095823,400.,10,0,0.21738893868621678,0.31697813552539883,0.32808086949486354,0.3204320466747454,0.3134006623079069,0.33472503316602703,0.2992182499412777,0.3432825557488755,0.3209347392439575,0.3180749604617607,0.3138117389391429,0.30493824850708234,0.27483683499273676,0.25624153315816944,0.27910146387255624,0.24892898387580997,0.28698764883035244,0.27063097778626655,0.26786967179317955,0.27814498303796686,0.2975541919891298,0.28560696637022404,0.2864841311568539
6,4.,398.1071705534973,400.,10,0,0.22153929510633097,0.3180909782998613,0.3287315399789083,0.32093374195368907,0.31393234115321117,0.3349176312694646,0.3010725761659922,0.34577259669546406,0.3210018674105105,0.31918053948177655,0.31340543341351795,0.30445910236322205,0.2758170428457848,0.2595939528265731,0.28441030777448756,0.25251758723296647,0.29072268305054216,0.274711074972578,0.2723380131179679,0.2800433988848141,0.2995156011925121,0.288091563612337,0.2876215646058632
